Season,Match,Y/M/D,Pool,Phase,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,2,15,Rodriguez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,2,16,Santiago ,-,OH,1,1,0,0,-,-22.22,1,2,3,6,-16.67,0,1,0,1,-100,0,0,2,2,0,0,0,3,3,0,3,0,3,100,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,2,17,Champion ,-,O,3,2,1,0,-,-8.33,2,3,4,9,-11.11,1,1,0,2,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,2,18,Hernandez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,2,19,Santos ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,1,1,0,0,0,0,-,0,0,1,1,0
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,2,24,Valle ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,2,Venegas,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,4,Hollingsworth ,-,O,1,1,0,0,-,0,1,1,0,2,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,5,Rivera W. ,-,S,0,0,0,0,-,-50,0,2,0,2,-100,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,2,0,3,66.67,9,0,20,29,31.03
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,6,Nogueras ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,8,Vazquez ,-,OH,3,3,0,0,-,8.33,3,1,0,4,50,0,0,1,1,0,0,1,6,7,-14.29,1,1,8,10,0,4,0,5,80,0,0,1,1,0
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,10,Reyes ,-,MB,3,3,0,0,-,14.29,3,1,1,5,40,0,1,0,1,-100,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,12,Ortiz ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,13,Perez ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,15,Rodriguez ,-,MB,1,1,0,0,-,-42.86,1,2,1,4,-25,0,1,0,1,-100,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,16,Santiago ,-,OH,7,7,0,0,-,38.46,7,1,2,10,60,0,0,1,1,0,0,1,1,2,-50,1,0,4,5,20,0,0,0,-,0,0,1,1,0
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,17,Champion ,-,O,0,0,0,0,-,-42.86,0,3,2,5,-60,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,18,Hernandez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,19,Santos ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,38,2025/8/26,C,Preliminary,Chiang Mai,Thailand,Puerto Rico,Brazil,0,3,19,13,18,-,-,25,25,25,-,-,3,24,Valle ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,6,9,33.33,1,2,5,-20,0,0,2,2,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,2,P. Piyanut ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,7,2,10,19,26.32,14,5,23,39.13,0,0,21,21,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,3,G. Pornpun ,-,S,1,0,1,0,-,-5.56,0,0,2,2,0,1,2,0,3,-33.33,0,0,13,13,0,0,0,0,0,-,4,3,10,10,28,1,54,83,32.53
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,4,S. Donphon ,-,OH,3,3,0,0,-,7.69,3,0,4,7,42.86,0,0,1,1,0,0,2,3,5,-40,4,0,7,11,36.36,3,1,5,40,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,5,N. Thatdao ,-,MB,7,5,1,1,-,10.53,5,0,9,14,35.71,1,3,6,10,-20,1,0,13,14,7.14,0,0,0,0,-,4,0,6,66.67,0,0,6,6,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,6,S. Warisara ,-,OH,1,1,0,0,-,10,1,0,7,8,12.5,0,0,0,0,-,0,0,2,2,0,0,1,0,1,-100,1,0,1,100,0,0,3,3,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,9,N. Jidapa ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,3,7,0,0,0,2,2,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,11,J. Sasipapron ,-,OH,14,13,0,1,-,4.76,13,8,28,49,10.2,0,2,1,3,-66.67,1,1,9,11,0,7,1,25,33,18.18,6,3,13,23.08,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,12,B. Hattaya ,-,MB,8,8,0,0,-,10.34,8,0,4,12,66.67,0,3,9,12,-25,0,2,3,5,-40,0,0,0,0,-,2,0,4,50,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,15,J. Natthanicha ,-,S,1,0,0,1,-,0,0,0,0,0,-,0,0,0,0,-,1,1,3,5,0,0,0,0,0,-,6,1,8,62.5,10,0,39,49,20.41
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,16,K. Pimpichaya ,-,O,20,18,2,0,-,2.67,18,13,18,49,10.2,2,4,3,9,-22.22,0,1,16,17,-5.88,0,0,0,0,-,8,3,17,29.41,0,0,3,3,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,18,K.Ajcharaporn,C,OH,1,1,0,0,-,0,1,1,1,3,0,0,0,0,0,-,0,0,2,2,0,1,0,5,6,16.67,1,1,3,0,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,19,M. Chatchu-On ,-,OH,9,5,3,1,-,-2.38,5,8,9,22,-13.64,3,1,3,7,28.57,1,1,11,13,0,7,2,20,29,17.24,7,3,14,28.57,0,0,2,2,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,21,S. Thanacha ,-,O,0,0,0,0,-,-57.14,0,3,3,6,-50,0,1,0,1,-100,0,0,0,0,-,1,0,0,1,100,0,0,2,0,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,ALL,29,T. Wimonrat ,-,MB,1,1,0,0,-,0,1,0,3,4,25,0,1,3,4,-25,0,0,5,5,0,0,0,0,0,-,2,0,6,33.33,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,2,P. Piyanut ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,2,4,50,4,0,4,100,0,0,5,5,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,3,G. Pornpun ,-,S,0,0,0,0,-,-10,0,0,2,2,0,0,1,0,1,-100,0,0,7,7,0,0,0,0,0,-,2,2,5,0,12,1,24,37,29.73
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,4,S. Donphon ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,5,N. Thatdao ,-,MB,1,1,0,0,-,0,1,0,2,3,33.33,0,1,2,3,-33.33,0,0,2,2,0,0,0,0,0,-,0,0,1,0,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,6,S. Warisara ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,9,N. Jidapa ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,2,5,0,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,11,J. Sasipapron ,-,OH,7,6,0,1,-,27.27,6,0,11,17,35.29,0,1,0,1,-100,1,0,3,4,25,2,1,3,6,16.67,2,0,3,66.67,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,12,B. Hattaya ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,15,J. Natthanicha ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,16,K. Pimpichaya ,-,O,6,6,0,0,-,10,6,2,5,13,30.77,0,2,1,3,-66.67,0,0,4,4,0,0,0,0,0,-,3,0,4,75,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,18,K.Ajcharaporn,C,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,19,M. Chatchu-On ,-,OH,5,3,2,0,-,14.29,3,2,3,8,12.5,2,0,1,3,66.67,0,1,2,3,-33.33,2,0,9,11,18.18,4,1,7,42.86,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,21,S. Thanacha ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,1,29,T. Wimonrat ,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,-,1,0,3,33.33,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,2,P. Piyanut ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,0,2,0,2,2,5,0,0,0,4,4,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,3,G. Pornpun ,-,S,1,0,1,0,-,0,0,0,0,0,-,1,1,0,2,0,0,0,2,2,0,0,0,0,0,-,1,1,3,0,8,0,17,25,32
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,4,S. Donphon ,-,OH,2,2,0,0,-,66.67,2,0,0,2,100,0,0,1,1,0,0,0,0,0,-,1,0,0,1,100,2,0,3,66.67,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,5,N. Thatdao ,-,MB,1,1,0,0,-,-10,1,0,3,4,25,0,2,2,4,-50,0,0,2,2,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,6,S. Warisara ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,9,N. Jidapa ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,11,J. Sasipapron ,-,OH,5,5,0,0,-,25,5,1,6,12,33.33,0,0,1,1,0,0,0,3,3,0,1,0,10,11,9.09,2,2,4,0,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,12,B. Hattaya ,-,MB,1,1,0,0,-,25,1,0,1,2,50,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,15,J. Natthanicha ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,1,0,1,2,50
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,16,K. Pimpichaya ,-,O,1,1,0,0,-,-14.29,1,3,4,8,-25,0,0,1,1,0,0,0,5,5,0,0,0,0,0,-,2,0,2,100,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,18,K.Ajcharaporn,C,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,19,M. Chatchu-On ,-,OH,1,0,0,1,-,-10,0,2,2,4,-50,0,0,2,2,0,1,0,3,4,25,2,1,3,6,16.67,2,0,2,100,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,21,S. Thanacha ,-,O,0,0,0,0,-,-50,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,2,29,T. Wimonrat ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,2,P. Piyanut ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,3,4,25,3,1,4,50,0,0,4,4,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,3,G. Pornpun ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,1,0,1,2,50
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,4,S. Donphon ,-,OH,1,1,0,0,-,-11.11,1,0,4,5,20,0,0,0,0,-,0,2,2,4,-50,3,0,7,10,30,1,1,2,0,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,5,N. Thatdao ,-,MB,1,1,0,0,-,10,1,0,2,3,33.33,0,0,1,1,0,0,0,6,6,0,0,0,0,0,-,1,0,1,100,0,0,2,2,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,6,S. Warisara ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,9,N. Jidapa ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,11,J. Sasipapron ,-,OH,2,2,0,0,-,-30.77,2,4,3,9,-22.22,0,1,0,1,-100,0,1,2,3,-33.33,1,0,6,7,14.29,0,0,2,0,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,12,B. Hattaya ,-,MB,5,5,0,0,-,21.43,5,0,2,7,71.43,0,1,4,5,-20,0,1,1,2,-50,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,15,J. Natthanicha ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,3,1,5,40,5,0,20,25,20
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,16,K. Pimpichaya ,-,O,8,6,2,0,-,23.81,6,3,4,13,23.08,2,0,0,2,100,0,0,6,6,0,0,0,0,0,-,0,1,3,-33.33,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,18,K.Ajcharaporn,C,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,19,M. Chatchu-On ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,2,0,0,2,100,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,21,S. Thanacha ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,3,29,T. Wimonrat ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,2,P. Piyanut ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,4,6,0,4,1,7,42.86,0,0,6,6,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,3,G. Pornpun ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,1,0,1,2,50
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,4,S. Donphon ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,5,N. Thatdao ,-,MB,1,1,0,0,-,100,1,0,0,1,100,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,6,S. Warisara ,-,OH,1,1,0,0,-,10,1,0,7,8,12.5,0,0,0,0,-,0,0,2,2,0,0,1,0,1,-100,1,0,1,100,0,0,3,3,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,9,N. Jidapa ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,11,J. Sasipapron ,-,OH,0,0,0,0,-,-20,0,1,4,5,-20,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,1,0,1,100,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,12,B. Hattaya ,-,MB,0,0,0,0,-,-33.33,0,0,0,0,-,0,0,2,2,0,0,1,0,1,-100,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,15,J. Natthanicha ,-,S,1,0,0,1,-,0,0,0,0,0,-,0,0,0,0,-,1,1,1,3,0,0,0,0,0,-,3,0,3,100,4,0,18,22,18.18
2025,39,2025/8/26,A,Preliminary,Bangkok,Thailand,Thailand,Netherlands,2,3,25,17,25,10,14,23,25,23,25,16,4,16,K. Pimpichaya ,-,O,1,1,0,0,-,-16.67,1,1,3,5,0,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,2,4,-50,0,0,1,1,0
